timestamp,product,stall_id,competitor_price_rwf
2026-04-20 09:30:00,banana,stall_08,568
2026-04-20 09:30:00,banana,stall_09,622
2026-04-20 09:30:00,banana,stall_10,579
2026-04-20 09:30:00,banana,stall_11,608
2026-04-20 09:30:00,banana,stall_12,610
2026-04-20 09:30:00,milk,stall_01,795
2026-04-20 09:30:00,milk,stall_02,769
2026-04-20 09:30:00,milk,stall_03,808
2026-04-20 09:30:00,milk,stall_04,849
2026-04-20 09:30:00,milk,stall_05,847
2026-04-20 09:30:00,milk,stall_06,837
2026-04-20 09:30:00,milk,stall_07,798
2026-04-20 09:30:00,milk,stall_08,873
2026-04-20 09:30:00,milk,stall_09,835
2026-04-20 09:30:00,milk,stall_10,767
2026-04-20 09:30:00,milk,stall_11,845
2026-04-20 09:30:00,milk,stall_12,845
2026-04-20 09:30:00,tilapia,stall_01,1109
2026-04-20 09:30:00,tilapia,stall_02,1207
2026-04-20 09:30:00,tilapia,stall_03,1267
2026-04-20 09:30:00,tilapia,stall_04,1245
2026-04-20 09:30:00,tilapia,stall_05,1265
2026-04-20 09:30:00,tilapia,stall_06,1251
2026-04-20 09:30:00,tilapia,stall_07,1300
2026-04-20 09:30:00,tilapia,stall_08,1136
2026-04-20 09:30:00,tilapia,stall_09,1222
2026-04-20 09:30:00,tilapia,stall_10,1244
2026-04-20 09:30:00,tilapia,stall_11,1241
2026-04-20 09:30:00,tilapia,stall_12,1274
2026-04-20 09:30:00,tomato,stall_01,664
2026-04-20 09:30:00,tomato,stall_02,670
2026-04-20 09:30:00,tomato,stall_03,697
2026-04-20 09:30:00,tomato,stall_04,677
2026-04-20 09:30:00,tomato,stall_05,686
2026-04-20 09:30:00,tomato,stall_06,779
2026-04-20 09:30:00,tomato,stall_07,653
2026-04-20 09:30:00,tomato,stall_08,678
2026-04-20 09:30:00,tomato,stall_09,661
2026-04-20 09:30:00,tomato,stall_10,640
2026-04-20 09:30:00,tomato,stall_11,656
2026-04-20 09:30:00,tomato,stall_12,629
2026-04-20 10:00:00,banana,stall_01,549
2026-04-20 10:00:00,banana,stall_02,509
2026-04-20 10:00:00,banana,stall_03,500
2026-04-20 10:00:00,banana,stall_04,590
2026-04-20 10:00:00,banana,stall_05,528
2026-04-20 10:00:00,banana,stall_06,524
2026-04-20 10:00:00,banana,stall_07,579
2026-04-20 10:00:00,banana,stall_08,554
2026-04-20 10:00:00,banana,stall_09,588
2026-04-20 10:00:00,banana,stall_10,549
2026-04-20 10:00:00,banana,stall_11,568
2026-04-20 10:00:00,banana,stall_12,588
2026-04-20 10:00:00,milk,stall_01,752
2026-04-20 10:00:00,milk,stall_02,725
2026-04-20 10:00:00,milk,stall_03,763
2026-04-20 10:00:00,milk,stall_04,784
2026-04-20 10:00:00,milk,stall_05,786
2026-04-20 10:00:00,milk,stall_06,800
2026-04-20 10:00:00,milk,stall_07,758
2026-04-20 10:00:00,milk,stall_08,830
2026-04-20 10:00:00,milk,stall_09,815
2026-04-20 10:00:00,milk,stall_10,739
2026-04-20 10:00:00,milk,stall_11,819
2026-04-20 10:00:00,milk,stall_12,786
2026-04-20 10:00:00,tilapia,stall_01,1073
2026-04-20 10:00:00,tilapia,stall_02,1169
2026-04-20 10:00:00,tilapia,stall_03,1195
2026-04-20 10:00:00,tilapia,stall_04,1166
2026-04-20 10:00:00,tilapia,stall_05,1209
2026-04-20 10:00:00,tilapia,stall_06,1167
2026-04-20 10:00:00,tilapia,stall_07,1275
2026-04-20 10:00:00,tilapia,stall_08,1114
2026-04-20 10:00:00,tilapia,stall_09,1160
2026-04-20 10:00:00,tilapia,stall_10,1194
2026-04-20 10:00:00,tilapia,stall_11,1184
2026-04-20 10:00:00,tilapia,stall_12,1244
2026-04-20 10:00:00,tomato,stall_01,630
2026-04-20 10:00:00,tomato,stall_02,630
2026-04-20 10:00:00,tomato,stall_03,664
2026-04-20 10:00:00,tomato,stall_04,641
2026-04-20 10:00:00,tomato,stall_05,674
2026-04-20 10:00:00,tomato,stall_06,741
2026-04-20 10:00:00,tomato,stall_07,617
2026-04-20 10:00:00,tomato,stall_08,649
2026-04-20 10:00:00,tomato,stall_09,634
2026-04-20 10:00:00,tomato,stall_10,605
2026-04-20 10:00:00,tomato,stall_11,645
2026-04-20 10:00:00,tomato,stall_12,600
2026-04-20 10:30:00,banana,stall_01,559
2026-04-20 10:30:00,banana,stall_02,499
2026-04-20 10:30:00,banana,stall_03,502
2026-04-20 10:30:00,banana,stall_04,567
2026-04-20 10:30:00,banana,stall_05,538
2026-04-20 10:30:00,banana,stall_06,524
2026-04-20 10:30:00,banana,stall_07,591
2026-04-20 10:30:00,banana,stall_08,560
2026-04-20 10:30:00,banana,stall_09,593
2026-04-20 10:30:00,banana,stall_10,555
2026-04-20 10:30:00,banana,stall_11,573
2026-04-20 10:30:00,banana,stall_12,585
2026-04-20 10:30:00,milk,stall_01,741
2026-04-20 10:30:00,milk,stall_02,738
2026-04-20 10:30:00,milk,stall_03,769
2026-04-20 10:30:00,milk,stall_04,792
2026-04-20 10:30:00,milk,stall_05,822
2026-04-20 10:30:00,milk,stall_06,790
2026-04-20 10:30:00,milk,stall_07,767
2026-04-20 10:30:00,milk,stall_08,823
2026-04-20 10:30:00,milk,stall_09,810
2026-04-20 10:30:00,milk,stall_10,732
2026-04-20 10:30:00,milk,stall_11,826
2026-04-20 10:30:00,milk,stall_12,801
2026-04-20 10:30:00,tilapia,stall_01,1047
2026-04-20 10:30:00,tilapia,stall_02,1195
2026-04-20 10:30:00,tilapia,stall_03,1203
2026-04-20 10:30:00,tilapia,stall_04,1162
2026-04-20 10:30:00,tilapia,stall_05,1164
2026-04-20 10:30:00,tilapia,stall_06,1137
2026-04-20 10:30:00,tilapia,stall_07,1205
2026-04-20 10:30:00,tilapia,stall_08,1094
2026-04-20 10:30:00,tilapia,stall_09,1203
2026-04-20 10:30:00,tilapia,stall_10,1217
2026-04-20 10:30:00,tilapia,stall_11,1191
2026-04-20 10:30:00,tilapia,stall_12,1184
2026-04-20 10:30:00,tomato,stall_01,639
2026-04-20 10:30:00,tomato,stall_02,648
2026-04-20 10:30:00,tomato,stall_03,662
2026-04-20 10:30:00,tomato,stall_04,654
2026-04-20 10:30:00,tomato,stall_05,671
2026-04-20 10:30:00,tomato,stall_06,749
2026-04-20 10:30:00,tomato,stall_07,630
2026-04-20 10:30:00,tomato,stall_08,677
2026-04-20 10:30:00,tomato,stall_09,640
2026-04-20 10:30:00,tomato,stall_10,597
2026-04-20 10:30:00,tomato,stall_11,636
2026-04-20 10:30:00,tomato,stall_12,598
2026-04-20 11:00:00,banana,stall_01,568
2026-04-20 11:00:00,banana,stall_02,513
2026-04-20 11:00:00,banana,stall_03,503
2026-04-20 11:00:00,banana,stall_04,584
2026-04-20 11:00:00,banana,stall_05,529
2026-04-20 11:00:00,banana,stall_06,521
2026-04-20 11:00:00,banana,stall_07,585
2026-04-20 11:00:00,banana,stall_08,544
2026-04-20 11:00:00,banana,stall_09,562
2026-04-20 11:00:00,banana,stall_10,568
2026-04-20 11:00:00,banana,stall_11,554
2026-04-20 11:00:00,banana,stall_12,593
2026-04-20 11:00:00,milk,stall_01,753
2026-04-20 11:00:00,milk,stall_02,722
2026-04-20 11:00:00,milk,stall_03,783
2026-04-20 11:00:00,milk,stall_04,782
2026-04-20 11:00:00,milk,stall_05,799
2026-04-20 11:00:00,milk,stall_06,771
2026-04-20 11:00:00,milk,stall_07,764
2026-04-20 11:00:00,milk,stall_08,850
2026-04-20 11:00:00,milk,stall_09,834
2026-04-20 11:00:00,milk,stall_10,752
2026-04-20 11:00:00,milk,stall_11,830
2026-04-20 11:00:00,milk,stall_12,781
2026-04-20 11:00:00,tilapia,stall_01,1077
2026-04-20 11:00:00,tilapia,stall_02,1196
2026-04-20 11:00:00,tilapia,stall_03,1220
2026-04-20 11:00:00,tilapia,stall_04,1154
2026-04-20 11:00:00,tilapia,stall_05,1164
2026-04-20 11:00:00,tilapia,stall_06,1145
2026-04-20 11:00:00,tilapia,stall_07,1235
2026-04-20 11:00:00,tilapia,stall_08,1096
2026-04-20 11:00:00,tilapia,stall_09,1193
2026-04-20 11:00:00,tilapia,stall_10,1150
2026-04-20 11:00:00,tilapia,stall_11,1162
2026-04-20 11:00:00,tilapia,stall_12,1192
2026-04-20 11:00:00,tomato,stall_01,637
2026-04-20 11:00:00,tomato,stall_02,650
2026-04-20 11:00:00,tomato,stall_03,678
2026-04-20 11:00:00,tomato,stall_04,641
2026-04-20 11:00:00,tomato,stall_05,675
2026-04-20 11:00:00,tomato,stall_06,748
2026-04-20 11:00:00,tomato,stall_07,639
2026-04-20 11:00:00,tomato,stall_08,663
2026-04-20 11:00:00,tomato,stall_09,645
2026-04-20 11:00:00,tomato,stall_10,607
2026-04-20 11:00:00,tomato,stall_11,631
2026-04-20 11:00:00,tomato,stall_12,608
2026-04-20 11:30:00,banana,stall_01,570
2026-04-20 11:30:00,banana,stall_02,504
2026-04-20 11:30:00,banana,stall_03,508
2026-04-20 11:30:00,banana,stall_04,559
2026-04-20 11:30:00,banana,stall_05,530
2026-04-20 11:30:00,banana,stall_06,507
2026-04-20 11:30:00,banana,stall_07,568
2026-04-20 11:30:00,banana,stall_08,564
2026-04-20 11:30:00,banana,stall_09,576
2026-04-20 11:30:00,banana,stall_10,569
2026-04-20 11:30:00,banana,stall_11,567
2026-04-20 11:30:00,banana,stall_12,599
2026-04-20 11:30:00,milk,stall_01,745
2026-04-20 11:30:00,milk,stall_02,721
2026-04-20 11:30:00,milk,stall_03,765
2026-04-20 11:30:00,milk,stall_04,797
2026-04-20 11:30:00,milk,stall_05,833
2026-04-20 11:30:00,milk,stall_06,766
2026-04-20 11:30:00,milk,stall_07,752
2026-04-20 11:30:00,milk,stall_08,825
2026-04-20 11:30:00,milk,stall_09,847
2026-04-20 11:30:00,milk,stall_10,762
2026-04-20 11:30:00,milk,stall_11,829
2026-04-20 11:30:00,milk,stall_12,782
2026-04-20 11:30:00,tilapia,stall_01,1071
2026-04-20 11:30:00,tilapia,stall_02,1207
2026-04-20 11:30:00,tilapia,stall_03,1250
2026-04-20 11:30:00,tilapia,stall_04,1143
2026-04-20 11:30:00,tilapia,stall_05,1159
2026-04-20 11:30:00,tilapia,stall_06,1153
2026-04-20 11:30:00,tilapia,stall_07,1209
2026-04-20 11:30:00,tilapia,stall_08,1110
2026-04-20 11:30:00,tilapia,stall_09,1199
2026-04-20 11:30:00,tilapia,stall_10,1140
2026-04-20 11:30:00,tilapia,stall_11,1158
2026-04-20 11:30:00,tilapia,stall_12,1187
2026-04-20 11:30:00,tomato,stall_01,631
2026-04-20 11:30:00,tomato,stall_02,659
2026-04-20 11:30:00,tomato,stall_03,671
2026-04-20 11:30:00,tomato,stall_04,632
2026-04-20 11:30:00,tomato,stall_05,688
2026-04-20 11:30:00,tomato,stall_06,753
2026-04-20 11:30:00,tomato,stall_07,642
2026-04-20 11:30:00,tomato,stall_08,674
2026-04-20 11:30:00,tomato,stall_09,657
2026-04-20 11:30:00,tomato,stall_10,616
2026-04-20 11:30:00,tomato,stall_11,657
2026-04-20 11:30:00,tomato,stall_12,602
2026-04-20 12:00:00,banana,stall_01,576
2026-04-20 12:00:00,banana,stall_02,514
2026-04-20 12:00:00,banana,stall_03,521
2026-04-20 12:00:00,banana,stall_04,565
2026-04-20 12:00:00,banana,stall_05,556
2026-04-20 12:00:00,banana,stall_06,510
2026-04-20 12:00:00,banana,stall_07,561
2026-04-20 12:00:00,banana,stall_08,554
2026-04-20 12:00:00,banana,stall_09,571
2026-04-20 12:00:00,banana,stall_10,565
2026-04-20 12:00:00,banana,stall_11,554
2026-04-20 12:00:00,banana,stall_12,577
2026-04-20 12:00:00,milk,stall_01,750
2026-04-20 12:00:00,milk,stall_02,738
2026-04-20 12:00:00,milk,stall_03,790
2026-04-20 12:00:00,milk,stall_04,763
2026-04-20 12:00:00,milk,stall_05,841
2026-04-20 12:00:00,milk,stall_06,771
2026-04-20 12:00:00,milk,stall_07,780
2026-04-20 12:00:00,milk,stall_08,842
2026-04-20 12:00:00,milk,stall_09,841
2026-04-20 12:00:00,milk,stall_10,776
2026-04-20 12:00:00,milk,stall_11,838
2026-04-20 12:00:00,milk,stall_12,791
2026-04-20 12:00:00,tilapia,stall_01,1081
2026-04-20 12:00:00,tilapia,stall_02,1224
2026-04-20 12:00:00,tilapia,stall_03,1247
2026-04-20 12:00:00,tilapia,stall_04,1110
2026-04-20 12:00:00,tilapia,stall_05,1142
2026-04-20 12:00:00,tilapia,stall_06,1123
2026-04-20 12:00:00,tilapia,stall_07,1212
2026-04-20 12:00:00,tilapia,stall_08,1115
2026-04-20 12:00:00,tilapia,stall_09,1183
2026-04-20 12:00:00,tilapia,stall_10,1157
2026-04-20 12:00:00,tilapia,stall_11,1162
2026-04-20 12:00:00,tilapia,stall_12,1199
2026-04-20 12:00:00,tomato,stall_01,633
2026-04-20 12:00:00,tomato,stall_02,665
2026-04-20 12:00:00,tomato,stall_03,667
2026-04-20 12:00:00,tomato,stall_04,638
2026-04-20 12:00:00,tomato,stall_05,689
2026-04-20 12:00:00,tomato,stall_06,750
2026-04-20 12:00:00,tomato,stall_07,646
2026-04-20 12:00:00,tomato,stall_08,690
2026-04-20 12:00:00,tomato,stall_09,658
2026-04-20 12:00:00,tomato,stall_10,603
2026-04-20 12:00:00,tomato,stall_11,679
2026-04-20 12:00:00,tomato,stall_12,614
2026-04-20 12:30:00,banana,stall_01,574
2026-04-20 12:30:00,banana,stall_02,524
2026-04-20 12:30:00,banana,stall_03,518
2026-04-20 12:30:00,banana,stall_04,555
2026-04-20 12:30:00,banana,stall_05,555
2026-04-20 12:30:00,banana,stall_06,520
2026-04-20 12:30:00,banana,stall_07,566
2026-04-20 12:30:00,banana,stall_08,556
2026-04-20 12:30:00,banana,stall_09,563
2026-04-20 12:30:00,banana,stall_10,590
2026-04-20 12:30:00,banana,stall_11,557
2026-04-20 12:30:00,banana,stall_12,588
2026-04-20 12:30:00,milk,stall_01,738
2026-04-20 12:30:00,milk,stall_02,724
2026-04-20 12:30:00,milk,stall_03,797
2026-04-20 12:30:00,milk,stall_04,785
2026-04-20 12:30:00,milk,stall_05,827
2026-04-20 12:30:00,milk,stall_06,780
2026-04-20 12:30:00,milk,stall_07,802
2026-04-20 12:30:00,milk,stall_08,838
2026-04-20 12:30:00,milk,stall_09,827
2026-04-20 12:30:00,milk,stall_10,766
2026-04-20 12:30:00,milk,stall_11,837
2026-04-20 12:30:00,milk,stall_12,766
2026-04-20 12:30:00,tilapia,stall_01,1064
2026-04-20 12:30:00,tilapia,stall_02,1228
2026-04-20 12:30:00,tilapia,stall_03,1246
2026-04-20 12:30:00,tilapia,stall_04,1095
2026-04-20 12:30:00,tilapia,stall_05,1166
2026-04-20 12:30:00,tilapia,stall_06,1125
2026-04-20 12:30:00,tilapia,stall_07,1197
2026-04-20 12:30:00,tilapia,stall_08,1121
2026-04-20 12:30:00,tilapia,stall_09,1194
2026-04-20 12:30:00,tilapia,stall_10,1163
2026-04-20 12:30:00,tilapia,stall_11,1148
2026-04-20 12:30:00,tilapia,stall_12,1179
2026-04-20 12:30:00,tomato,stall_01,643
2026-04-20 12:30:00,tomato,stall_02,649
2026-04-20 12:30:00,tomato,stall_03,688
2026-04-20 12:30:00,tomato,stall_04,640
2026-04-20 12:30:00,tomato,stall_05,685
2026-04-20 12:30:00,tomato,stall_06,736
2026-04-20 12:30:00,tomato,stall_07,656
2026-04-20 12:30:00,tomato,stall_08,675
2026-04-20 12:30:00,tomato,stall_09,669
2026-04-20 12:30:00,tomato,stall_10,603
2026-04-20 12:30:00,tomato,stall_11,665
2026-04-20 12:30:00,tomato,stall_12,610
2026-04-20 13:00:00,banana,stall_01,589
2026-04-20 13:00:00,banana,stall_02,516
2026-04-20 13:00:00,banana,stall_03,525
2026-04-20 13:00:00,banana,stall_04,549
2026-04-20 13:00:00,banana,stall_05,568
2026-04-20 13:00:00,banana,stall_06,516
2026-04-20 13:00:00,banana,stall_07,553
2026-04-20 13:00:00,banana,stall_08,557
2026-04-20 13:00:00,banana,stall_09,573
2026-04-20 13:00:00,banana,stall_10,589
2026-04-20 13:00:00,banana,stall_11,550
2026-04-20 13:00:00,banana,stall_12,591
2026-04-20 13:00:00,milk,stall_01,745
2026-04-20 13:00:00,milk,stall_02,762
2026-04-20 13:00:00,milk,stall_03,789
2026-04-20 13:00:00,milk,stall_04,791
2026-04-20 13:00:00,milk,stall_05,841
2026-04-20 13:00:00,milk,stall_06,756
2026-04-20 13:00:00,milk,stall_07,804
2026-04-20 13:00:00,milk,stall_08,827
2026-04-20 13:00:00,milk,stall_09,862
2026-04-20 13:00:00,milk,stall_10,766
2026-04-20 13:00:00,milk,stall_11,821
2026-04-20 13:00:00,milk,stall_12,749
2026-04-20 13:00:00,tilapia,stall_01,1075
2026-04-20 13:00:00,tilapia,stall_02,1226
2026-04-20 13:00:00,tilapia,stall_03,1268
2026-04-20 13:00:00,tilapia,stall_04,1090
2026-04-20 13:00:00,tilapia,stall_05,1120
2026-04-20 13:00:00,tilapia,stall_06,1107
2026-04-20 13:00:00,tilapia,stall_07,1171
2026-04-20 13:00:00,tilapia,stall_08,1092
2026-04-20 13:00:00,tilapia,stall_09,1227
2026-04-20 13:00:00,tilapia,stall_10,1130
2026-04-20 13:00:00,tilapia,stall_11,1137
2026-04-20 13:00:00,tilapia,stall_12,1133
2026-04-20 13:00:00,tomato,stall_01,631
2026-04-20 13:00:00,tomato,stall_02,668
2026-04-20 13:00:00,tomato,stall_03,683
2026-04-20 13:00:00,tomato,stall_04,625
2026-04-20 13:00:00,tomato,stall_05,699
2026-04-20 13:00:00,tomato,stall_06,743
2026-04-20 13:00:00,tomato,stall_07,663
2026-04-20 13:00:00,tomato,stall_08,688
2026-04-20 13:00:00,tomato,stall_09,669
2026-04-20 13:00:00,tomato,stall_10,596
2026-04-20 13:00:00,tomato,stall_11,677
2026-04-20 13:00:00,tomato,stall_12,625
2026-04-20 13:30:00,banana,stall_01,577
2026-04-20 13:30:00,banana,stall_02,529
2026-04-20 13:30:00,banana,stall_03,544
2026-04-20 13:30:00,banana,stall_04,540
2026-04-20 13:30:00,banana,stall_05,555
2026-04-20 13:30:00,banana,stall_06,516
2026-04-20 13:30:00,banana,stall_07,554
2026-04-20 13:30:00,banana,stall_08,551
2026-04-20 13:30:00,banana,stall_09,550
2026-04-20 13:30:00,banana,stall_10,587
2026-04-20 13:30:00,banana,stall_11,555
2026-04-20 13:30:00,banana,stall_12,579
2026-04-20 13:30:00,milk,stall_01,759
2026-04-20 13:30:00,milk,stall_02,745
2026-04-20 13:30:00,milk,stall_03,776
2026-04-20 13:30:00,milk,stall_04,764
2026-04-20 13:30:00,milk,stall_05,842
2026-04-20 13:30:00,milk,stall_06,770
2026-04-20 13:30:00,milk,stall_07,812
2026-04-20 13:30:00,milk,stall_08,823
2026-04-20 13:30:00,milk,stall_09,871
2026-04-20 13:30:00,milk,stall_10,769
2026-04-20 13:30:00,milk,stall_11,840
2026-04-20 13:30:00,milk,stall_12,750
2026-04-20 13:30:00,tilapia,stall_01,1104
2026-04-20 13:30:00,tilapia,stall_02,1236
2026-04-20 13:30:00,tilapia,stall_03,1254
2026-04-20 13:30:00,tilapia,stall_04,1103
2026-04-20 13:30:00,tilapia,stall_05,1114
2026-04-20 13:30:00,tilapia,stall_06,1082
2026-04-20 13:30:00,tilapia,stall_07,1173
2026-04-20 13:30:00,tilapia,stall_08,1134
2026-04-20 13:30:00,tilapia,stall_09,1236
2026-04-20 13:30:00,tilapia,stall_10,1111
2026-04-20 13:30:00,tilapia,stall_11,1121
2026-04-20 13:30:00,tilapia,stall_12,1149
2026-04-20 13:30:00,tomato,stall_01,643
2026-04-20 13:30:00,tomato,stall_02,680
2026-04-20 13:30:00,tomato,stall_03,672
2026-04-20 13:30:00,tomato,stall_04,624
2026-04-20 13:30:00,tomato,stall_05,683
2026-04-20 13:30:00,tomato,stall_06,722
2026-04-20 13:30:00,tomato,stall_07,670
2026-04-20 13:30:00,tomato,stall_08,691
2026-04-20 13:30:00,tomato,stall_09,676
2026-04-20 13:30:00,tomato,stall_10,616
2026-04-20 13:30:00,tomato,stall_11,677
2026-04-20 13:30:00,tomato,stall_12,631
2026-04-20 14:00:00,banana,stall_01,590
2026-04-20 14:00:00,banana,stall_02,541
2026-04-20 14:00:00,banana,stall_03,526
2026-04-20 14:00:00,banana,stall_04,545
2026-04-20 14:00:00,banana,stall_05,571
2026-04-20 14:00:00,banana,stall_06,505
2026-04-20 14:00:00,banana,stall_07,545
2026-04-20 14:00:00,banana,stall_08,541
2026-04-20 14:00:00,banana,stall_09,556
2026-04-20 14:00:00,banana,stall_10,588
2026-04-20 14:00:00,banana,stall_11,536
2026-04-20 14:00:00,banana,stall_12,571
2026-04-20 14:00:00,milk,stall_01,752
2026-04-20 14:00:00,milk,stall_02,753
2026-04-20 14:00:00,milk,stall_03,797
2026-04-20 14:00:00,milk,stall_04,784
2026-04-20 14:00:00,milk,stall_05,858
2026-04-20 14:00:00,milk,stall_06,747
2026-04-20 14:00:00,milk,stall_07,821
2026-04-20 14:00:00,milk,stall_08,804
2026-04-20 14:00:00,milk,stall_09,876
2026-04-20 14:00:00,milk,stall_10,775
2026-04-20 14:00:00,milk,stall_11,839
2026-04-20 14:00:00,milk,stall_12,741
2026-04-20 14:00:00,tilapia,stall_01,1092
2026-04-20 14:00:00,tilapia,stall_02,1249
2026-04-20 14:00:00,tilapia,stall_03,1285
2026-04-20 14:00:00,tilapia,stall_04,1111
2026-04-20 14:00:00,tilapia,stall_05,1115
2026-04-20 14:00:00,tilapia,stall_06,1093
2026-04-20 14:00:00,tilapia,stall_07,1134
2026-04-20 14:00:00,tilapia,stall_08,1113
2026-04-20 14:00:00,tilapia,stall_09,1236
2026-04-20 14:00:00,tilapia,stall_10,1138
2026-04-20 14:00:00,tilapia,stall_11,1124
2026-04-20 14:00:00,tilapia,stall_12,1143
2026-04-20 14:00:00,tomato,stall_01,640
2026-04-20 14:00:00,tomato,stall_02,686
2026-04-20 14:00:00,tomato,stall_03,679
2026-04-20 14:00:00,tomato,stall_04,623
2026-04-20 14:00:00,tomato,stall_05,697
2026-04-20 14:00:00,tomato,stall_06,730
2026-04-20 14:00:00,tomato,stall_07,670
2026-04-20 14:00:00,tomato,stall_08,698
2026-04-20 14:00:00,tomato,stall_09,665
2026-04-20 14:00:00,tomato,stall_10,608
2026-04-20 14:00:00,tomato,stall_11,682
2026-04-20 14:00:00,tomato,stall_12,649
2026-04-20 14:30:00,banana,stall_01,596
2026-04-20 14:30:00,banana,stall_02,541
2026-04-20 14:30:00,banana,stall_03,528
2026-04-20 14:30:00,banana,stall_04,535
2026-04-20 14:30:00,banana,stall_05,583
